# Time	pmRNA	P0	P1	P2	bPn	Compartments[compartment]	Values[Total PER]	
2.87	1.23042	0.377603	0.189219	0.0949415	0.144635	1	0.806398	
2.88	1.2334	0.378737	0.18966	0.0950635	0.14456	1	0.80802	
2.89	1.23637	0.379873	0.190103	0.095187	0.144488	1	0.809651	
2.9	1.23933	0.381011	0.190547	0.0953122	0.14442	1	0.81129	
2.91	1.2423	0.382151	0.190992	0.0954389	0.144355	1	0.812937	
2.92	1.24526	0.383293	0.19144	0.0955672	0.144294	1	0.814593	
2.93	1.24821	0.384437	0.191889	0.095697	0.144235	1	0.816258	
2.94	1.25117	0.385583	0.19234	0.0958284	0.14418	1	0.817931	
2.95	1.25412	0.386731	0.192792	0.0959613	0.144128	1	0.819612	
2.96	1.25707	0.387881	0.193246	0.0960958	0.144079	1	0.821302	
2.97	1.26001	0.389033	0.193701	0.0962318	0.144034	1	0.822999	
2.98	1.26295	0.390187	0.194158	0.0963693	0.143991	1	0.824706	
2.99	1.26589	0.391342	0.194617	0.0965083	0.143952	1	0.82642	
3	1.26883	0.3925	0.195077	0.0966488	0.143916	1	0.828142	
3.01	1.27176	0.39366	0.195539	0.0967908	0.143883	1	0.829873	
3.02	1.27469	0.394821	0.196002	0.0969343	0.143853	1	0.831611	
3.03	1.27762	0.395985	0.196467	0.0970793	0.143826	1	0.833358	
3.04	1.28054	0.39715	0.196934	0.0972257	0.143802	1	0.835112	
3.05	1.28346	0.398318	0.197401	0.0973736	0.143782	1	0.836875	
3.06	1.28638	0.399487	0.197871	0.097523	0.143764	1	0.838645	
3.07	1.28929	0.400658	0.198342	0.0976738	0.14375	1	0.840423	
3.08	1.29221	0.401831	0.198814	0.097826	0.143738	1	0.842209	
3.09	1.29511	0.403006	0.199288	0.0979797	0.14373	1	0.844003	
3.1	1.29802	0.404182	0.199763	0.0981348	0.143725	1	0.845805	
3.11	1.30092	0.405361	0.20024	0.0982913	0.143722	1	0.847614	
3.12	1.30382	0.406541	0.200718	0.0984492	0.143723	1	0.849431	
3.13	1.30672	0.407723	0.201197	0.0986085	0.143727	1	0.851256	
3.14	1.30961	0.408907	0.201678	0.0987693	0.143733	1	0.853088	
3.15	1.31251	0.410093	0.20216	0.0989314	0.143743	1	0.854927	
3.16	1.31539	0.411281	0.202644	0.0990949	0.143755	1	0.856775	
3.17	1.31828	0.41247	0.203129	0.0992598	0.143771	1	0.858629	
3.18	1.32116	0.413661	0.203616	0.099426	0.143789	1	0.860492	
3.19	1.32404	0.414854	0.204103	0.0995936	0.14381	1	0.862361	
3.2	1.32692	0.416049	0.204592	0.0997626	0.143835	1	0.864238	
3.21	1.32979	0.417245	0.205083	0.0999329	0.143862	1	0.866122	
3.22	1.33266	0.418443	0.205575	0.100105	0.143892	1	0.868014	
3.23	1.33553	0.419643	0.206068	0.100278	0.143924	1	0.869913	
3.24	1.3384	0.420845	0.206562	0.100452	0.14396	1	0.871819	
3.25	1.34126	0.422048	0.207058	0.100627	0.143999	1	0.873732	
3.26	1.34412	0.423253	0.207555	0.100804	0.14404	1	0.875653	
3.27	1.34698	0.42446	0.208054	0.100983	0.144084	1	0.87758	
3.28	1.34984	0.425668	0.208553	0.101162	0.144131	1	0.879515	
3.29	1.35269	0.426879	0.209054	0.101343	0.144181	1	0.881457	
3.3	1.35554	0.42809	0.209557	0.101525	0.144233	1	0.883406	
3.31	1.35838	0.429304	0.21006	0.101709	0.144289	1	0.885362	
3.32	1.36123	0.430519	0.210565	0.101894	0.144347	1	0.887324	
3.33	1.36407	0.431736	0.211071	0.10208	0.144408	1	0.889294	
3.34	1.36691	0.432955	0.211578	0.102267	0.144471	1	0.891271	
3.35	1.36975	0.434175	0.212086	0.102456	0.144538	1	0.893254	
3.36	1.37258	0.435397	0.212596	0.102645	0.144607	1	0.895245	
3.37	1.37541	0.43662	0.213107	0.102836	0.144678	1	0.897242	
3.38	1.37824	0.437846	0.213619	0.103029	0.144753	1	0.899246	
3.39	1.38106	0.439072	0.214132	0.103222	0.14483	1	0.901257	
3.4	1.38389	0.440301	0.214646	0.103417	0.14491	1	0.903274	
3.41	1.38671	0.441531	0.215162	0.103613	0.144992	1	0.905298	
3.42	1.38953	0.442762	0.215679	0.103811	0.145077	1	0.907329	
3.43	1.39234	0.443996	0.216197	0.104009	0.145165	1	0.909366	
3.44	1.39515	0.445231	0.216716	0.104209	0.145255	1	0.91141	
3.45	1.39796	0.446467	0.217236	0.10441	0.145348	1	0.913461	
3.46	1.40077	0.447705	0.217757	0.104612	0.145444	1	0.915518	
3.47	1.40358	0.448945	0.21828	0.104815	0.145542	1	0.917582	
3.48	1.40638	0.450186	0.218804	0.10502	0.145643	1	0.919652	
3.49	1.40918	0.451429	0.219328	0.105225	0.145746	1	0.921728	
3.5	1.41198	0.452673	0.219854	0.105432	0.145852	1	0.923811	
3.51	1.41477	0.453919	0.220381	0.10564	0.14596	1	0.925901	
3.52	1.41756	0.455166	0.220909	0.10585	0.146071	1	0.927996	
3.53	1.42035	0.456415	0.221439	0.10606	0.146185	1	0.930099	
3.54	1.42314	0.457666	0.221969	0.106272	0.146301	1	0.932207	
3.55	1.42593	0.458918	0.2225	0.106484	0.146419	1	0.934322	
3.56	1.42871	0.460172	0.223033	0.106698	0.14654	1	0.936443	
3.57	1.43149	0.461427	0.223566	0.106913	0.146664	1	0.93857	
3.58	1.43427	0.462684	0.224101	0.107129	0.14679	1	0.940703	
3.59	1.43704	0.463942	0.224637	0.107347	0.146918	1	0.942843	
3.6	1.43982	0.465201	0.225173	0.107565	0.147049	1	0.944989	
3.61	1.44259	0.466463	0.225711	0.107785	0.147182	1	0.947141	
3.62	1.44536	0.467725	0.22625	0.108006	0.147318	1	0.949299	
3.63	1.44812	0.46899	0.22679	0.108227	0.147456	1	0.951463	
3.64	1.45089	0.470255	0.227331	0.10845	0.147597	1	0.953633	
3.65	1.45365	0.471523	0.227872	0.108674	0.14774	1	0.955809	
3.66	1.45641	0.472791	0.228415	0.1089	0.147885	1	0.957992	
3.67	1.45916	0.474062	0.228959	0.109126	0.148033	1	0.96018	
3.68	1.46192	0.475333	0.229504	0.109353	0.148183	1	0.962374	
3.69	1.46467	0.476606	0.23005	0.109582	0.148336	1	0.964574	
3.7	1.46742	0.477881	0.230597	0.109812	0.14849	1	0.96678	
